,TransactionID,id-01,id-02,id-03,id-04,id-05,id-06,id-07,id-08,id-09,id-10,id-11,id-12,id-13,id-14,id-15,id-16,id-17,id-18,id-19,id-20,id-21,id-22,id-23,id-24,id-25,id-26,id-27,id-28,id-29,id-30,id-31,id-32,id-33,id-34,id-35,id-36,id-37,id-38,DeviceType,DeviceInfo
410,3666504,-100.0,107051.0,0.0,0.0,-8.0,-47.0,,,0.0,0.0,100.0,NotFound,27.0,,Found,Found,225.0,15.0,567.0,507.0,,,,,,,,Found,Found,,samsung browser 5.2,,,,F,F,T,F,mobile,SAMSUNG SM-J701M Build/NRD90M
411,3666516,0.0,20110.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,542.0,533.0,,,,,,,,Found,Found,Windows Vista,firefox 52.0,24.0,1440x900,match_status:2,T,T,T,T,desktop,Windows
412,3666523,-5.0,26855.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,25.0,0.0,Found,Found,151.0,,410.0,375.0,,,,,,,,Found,Found,Android 8.0.0,samsung browser 7.2,32.0,2220x1081,match_status:2,T,F,T,T,mobile,SAMSUNG SM-G965F Build/R16NW
413,3666547,0.0,1797.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,,529.0,161.0,,,,,,,,Found,Found,Linux,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,
414,3666548,-5.0,5290.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,27.0,,Found,Found,166.0,,529.0,161.0,,,,,,,,Found,Found,,,,,match_status:2,T,F,T,F,desktop,
415,3666555,0.0,38362.0,,,0.0,0.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,,529.0,549.0,,,,,,,,New,NotFound,Android 5.1.1,chrome 67.0 for android,24.0,1280x800,match_status:2,T,F,T,T,mobile,KFDOWI Build/LVY48F
416,3666561,-5.0,170764.0,,,0.0,-19.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,166.0,20.0,312.0,214.0,,,,,,,,New,NotFound,Windows 10,firefox 59.0,24.0,1366x767,match_status:2,T,F,T,T,desktop,rv:59.0
417,3666635,-10.0,75881.0,,,0.0,0.0,,,,,100.0,Found,52.0,0.0,New,NotFound,151.0,,410.0,375.0,,,,,,,,New,NotFound,Windows 10,chrome 67.0,24.0,3000x2000,match_status:2,T,F,T,T,desktop,Windows
418,3666645,-5.0,71735.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,350.0,277.0,,,,,,,,New,NotFound,Windows 10,chrome 67.0,24.0,1024x768,match_status:2,T,F,T,F,desktop,Windows
419,3666661,0.0,5007.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,193.0,533.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,T,T,T,desktop,Trident/7.0
420,3666682,-5.0,208798.0,,,1.0,-5.0,,,0.0,0.0,96.43000030517578,NotFound,52.0,-300.0,New,NotFound,166.0,13.0,341.0,501.0,,,,,,,,Found,Found,Windows 10,edge 17.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
421,3666685,-5.0,262636.0,0.0,0.0,0.0,-5.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,13.0,341.0,501.0,,,,,,,,Found,Found,Windows 10,edge 17.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
422,3666727,-15.0,,,,,,,,,,,NotFound,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,3666805,-5.0,185817.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,548.0,391.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1440x900,match_status:2,T,F,T,F,desktop,Windows
424,3666842,-20.0,374810.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,,Unknown,,225.0,15.0,266.0,595.0,,,,,,,,New,NotFound,,mobile safari 10.0,,,,F,F,F,F,mobile,
425,3666850,-5.0,89007.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,-300.0,New,NotFound,166.0,,277.0,368.0,,,,,,,,New,NotFound,iOS 11.4.0,chrome 67.0 for ios,32.0,2436x1125,match_status:2,T,F,T,F,mobile,iOS Device
426,3666857,-10.0,148224.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,-300.0,New,NotFound,166.0,,529.0,161.0,,,,,,,,New,NotFound,iOS 11.4.0,mobile safari 11.0,32.0,2208x1242,match_status:2,T,F,F,F,mobile,iOS Device
427,3666859,-10.0,383009.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,27.0,,Found,Found,225.0,,266.0,566.0,,,,,,,,Found,Found,,samsung browser 7.2,,,,F,F,T,F,mobile,SAMSUNG SM-G950F Build/R16NW
428,3666862,-10.0,41609.0,,,8.0,-1.0,3.0,0.0,,,100.0,NotFound,52.0,-420.0,New,NotFound,166.0,13.0,410.0,204.0,238.0,14.0,IP_PROXY:TRANSPARENT,11.0,205.0,104.0,Found,New,NotFound,Windows 10,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
429,3666870,-5.0,135580.0,0.0,0.0,1.0,-1.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,13.0,410.0,146.0,,,,,,,,Found,Found,Windows 7,chrome 67.0,24.0,1440x900,match_status:2,T,F,T,F,desktop,Windows
430,3666872,-5.0,97822.0,,,0.0,-1.0,,,,,100.0,NotFound,27.0,-300.0,New,NotFound,166.0,15.0,529.0,549.0,,,,,,,,New,NotFound,Mac OS X 10_11_6,safari 11.0,24.0,2560x1600,match_status:2,T,F,F,F,desktop,MacOS
431,3666881,-5.0,113910.0,0.0,0.0,0.0,-5.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,195.0,15.0,410.0,400.0,,,,,,,,Found,Found,,firefox 60.0,,,,F,F,T,F,desktop,Windows
432,3666882,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,3666885,-5.0,98593.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,-480.0,New,NotFound,166.0,,277.0,222.0,,,,,,,,New,NotFound,iOS 11.3.0,mobile safari 11.0,32.0,2436x1125,match_status:2,T,F,F,F,mobile,iOS Device
434,3666888,-5.0,35527.0,0.0,0.0,3.0,-8.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,12.0,410.0,533.0,,,,,,,,Found,Found,Windows 7,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
435,3666896,-5.0,46067.0,0.0,0.0,4.0,-8.0,,,0.0,0.0,100.0,Found,27.0,,Found,Found,166.0,12.0,410.0,533.0,,,,,,,,Found,Found,,,,,match_status:2,T,F,T,F,desktop,
436,3666899,-25.0,420166.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,,Unknown,,225.0,15.0,290.0,127.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
437,3666915,-5.0,156085.0,0.0,0.0,3.0,-1.0,,,0.0,0.0,100.0,NotFound,27.0,-360.0,Found,Found,166.0,,650.0,299.0,,,,,,,,Found,Found,Mac OS X 10_12_6,safari 11.0,24.0,2560x1440,match_status:2,T,F,T,F,desktop,MacOS
438,3666919,-5.0,90944.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,102.0,,145.0,160.0,,,,,,,,Found,Found,Windows 10,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
439,3666926,-5.0,40875.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,193.0,600.0,,,,,,,,New,NotFound,Windows 10,chrome 66.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
440,3666973,0.0,170589.0,,,0.0,0.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,15.0,352.0,277.0,,,,,,,,New,NotFound,Windows XP,firefox 52.0,24.0,1024x768,match_status:2,T,T,T,T,desktop,Windows
441,3666990,-80.0,117579.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,-360.0,New,NotFound,166.0,13.0,400.0,146.0,,,,,,,,New,NotFound,Mac OS X 10_11_6,safari 11.0,24.0,1440x900,match_status:2,T,F,F,F,desktop,MacOS
442,3666992,-5.0,118604.0,,,8.0,-17.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,166.0,12.0,410.0,214.0,,,,,,,,New,NotFound,Windows 10,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Trident/7.0
443,3666998,-5.0,105808.0,,,11.0,-4.0,,,0.0,0.0,97.58999633789062,NotFound,52.0,-300.0,New,NotFound,166.0,13.0,193.0,368.0,,,,,,,,Found,Found,Windows 10,edge 17.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
444,3667001,0.0,10611.0,0.0,0.0,6.0,-8.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,15.0,352.0,222.0,,,,,,,,Found,Found,Android 7.0,chrome 66.0 for android,24.0,2560x1440,match_status:2,T,F,T,T,mobile,VS987 Build/NRD90U
445,3667029,-5.0,93304.0,,,12.0,-100.0,,,,,100.0,NotFound,52.0,,New,NotFound,166.0,15.0,121.0,214.0,,,,,,,,New,NotFound,,chrome 67.0,,,,F,F,T,F,desktop,
446,3667034,-5.0,49393.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,-360.0,New,NotFound,166.0,,548.0,214.0,,,,,,,,New,NotFound,iOS 11.3.0,mobile safari 11.0,32.0,2001x1125,match_status:2,T,F,F,T,mobile,iOS Device
447,3667042,-5.0,47736.0,,,36.0,-13.0,,,,,100.0,NotFound,27.0,-300.0,New,NotFound,166.0,13.0,622.0,533.0,,,,,,,,New,NotFound,iOS 11.4.0,mobile safari 11.0,32.0,1334x750,match_status:2,T,F,F,F,mobile,iOS Device
448,3667044,-5.0,54189.0,0.0,0.0,13.0,-100.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,166.0,15.0,121.0,214.0,,,,,,,,Found,Found,,chrome 67.0,,,,F,F,T,F,desktop,
449,3667048,-5.0,26860.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,633.0,533.0,,,,,,,,Found,Found,Windows 7,chrome 66.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
450,3667050,-10.0,265990.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,,New,NotFound,225.0,,266.0,305.0,,,,,,,,New,NotFound,,chrome 67.0 for android,,,,F,F,T,F,mobile,SM-G950F Build/R16NW
451,3667051,0.0,8467.0,,,8.0,-7.0,,,,,100.0,Found,,-300.0,New,NotFound,166.0,12.0,410.0,500.0,,,,,,,,New,NotFound,Windows 7,ie 11.0 for desktop,24.0,1280x1024,match_status:2,T,T,T,T,desktop,Trident/7.0
452,3667054,-5.0,53935.0,,,1.0,-3.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,13.0,193.0,254.0,,,,,,,,New,NotFound,Windows 10,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
453,3667056,-5.0,34730.0,0.0,0.0,11.0,-100.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,166.0,15.0,121.0,214.0,,,,,,,,Found,Found,,chrome 67.0,,,,F,F,T,F,desktop,
454,3667067,-5.0,94261.0,,,16.0,-23.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,13.0,410.0,533.0,,,,,,,,New,NotFound,Windows 7,chrome 67.0,24.0,1280x1024,match_status:2,T,F,T,F,desktop,Windows
455,3667074,-5.0,130828.0,,,1.0,0.0,,,,,100.0,NotFound,52.0,-420.0,New,NotFound,166.0,,193.0,472.0,,,,,,,,New,NotFound,Windows 10,chrome 67.0,24.0,3000x2000,match_status:2,T,F,T,F,desktop,Windows
456,3667077,-10.0,222106.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,,New,NotFound,144.0,,603.0,623.0,,,,,,,,New,NotFound,,chrome 67.0,,,,F,F,T,F,desktop,
457,3667097,-5.0,64138.0,0.0,0.0,0.0,-8.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,13.0,410.0,549.0,,,,,,,,Found,Found,Windows 7,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
458,3667138,-5.0,78783.0,,,0.0,-6.0,,,,,100.0,Found,52.0,-300.0,New,NotFound,166.0,,529.0,161.0,,,,,,,,New,NotFound,Windows 7,ie 11.0 for desktop,24.0,1440x899,match_status:2,T,F,T,T,desktop,Trident/7.0
459,3667139,-5.0,61042.0,,,1.0,-8.0,,,,,100.0,NotFound,27.0,-300.0,New,NotFound,166.0,13.0,352.0,178.0,,,,,,,,New,NotFound,Android 8.0.0,chrome 67.0 for android,24.0,2220x1080,match_status:2,T,F,T,F,mobile,SM-G950U Build/R16NW
460,3667148,-5.0,230573.0,,,0.0,0.0,,,0.0,0.0,94.1999969482422,NotFound,52.0,-360.0,New,NotFound,166.0,,341.0,600.0,,,,,,,,Found,Found,Windows 10,edge 17.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
461,3667151,-5.0,37474.0,0.0,0.0,3.0,-8.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,12.0,410.0,533.0,,,,,,,,Found,Found,Windows 7,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
462,3667155,-20.0,262.0,,,3.0,-8.0,,,,,,Found,27.0,,Unknown,,166.0,12.0,410.0,533.0,,,,,,,,,,,,,,,F,F,F,F,,
463,3667157,-5.0,16392.0,0.0,0.0,3.0,-8.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,12.0,410.0,533.0,,,,,,,,Found,Found,Windows 7,,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
464,3667158,-5.0,48827.0,,,20.0,-14.0,,,,,100.0,NotFound,27.0,-480.0,New,NotFound,166.0,15.0,321.0,222.0,,,,,,,,New,NotFound,iOS 11.2.5,mobile safari 11.0,32.0,1334x750,match_status:2,T,F,F,T,mobile,iOS Device
465,3667168,-5.0,71654.0,0.0,0.0,0.0,-7.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,13.0,429.0,222.0,,,,,,,,Found,Found,Windows 10,chrome 67.0,24.0,2560x1440,,T,F,T,T,desktop,Windows
466,3667175,-10.0,268166.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,27.0,,Found,Found,225.0,,266.0,563.0,,,,,,,,Found,Found,,chrome 67.0 for ios,,,,F,F,T,F,mobile,
467,3667181,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,3667196,-5.0,66045.0,,,0.0,-1.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,13.0,613.0,256.0,,,,,,,,New,NotFound,Windows 10,chrome 67.0,24.0,2736x1824,match_status:2,T,F,T,F,desktop,Windows
469,3667201,-5.0,815.0,,,0.0,-1.0,,,0.0,0.0,96.73999786376952,Found,52.0,-300.0,New,NotFound,166.0,,312.0,256.0,,,,,,,,Found,Found,Windows 7,firefox 61.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
470,3667202,-15.0,34517.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,27.0,-300.0,Found,Found,166.0,,215.0,549.0,,,,,,,,Found,Found,,chrome 49.0,,,,F,T,T,F,desktop,
471,3667206,-5.0,2400.0,0.0,0.0,0.0,-1.0,,,0.0,0.0,100.0,NotFound,27.0,,Found,Found,166.0,,312.0,256.0,,,,,,,,Found,Found,,,,,match_status:2,T,F,T,F,desktop,
472,3667211,0.0,1743.0,0.0,0.0,0.0,-6.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,13.0,410.0,533.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for desktop,24.0,1366x768,match_status:2,T,T,T,T,desktop,Trident/7.0
473,3667222,-60.0,342371.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,27.0,-300.0,Found,Found,166.0,,215.0,549.0,,,,,,,,Found,Found,,chrome 49.0,,,,F,T,T,F,desktop,
474,3667237,-5.0,75738.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,-480.0,New,NotFound,166.0,,542.0,222.0,,,,,,,,New,NotFound,Mac OS X 10_12_6,safari 11.0,24.0,2880x1800,match_status:2,T,F,T,F,desktop,MacOS
475,3667249,-5.0,147696.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,15.0,268.0,278.0,,,,,,,,New,NotFound,Windows 10,edge 17.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
476,3667281,0.0,3225.0,0.0,0.0,4.0,-6.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,15.0,352.0,535.0,,,,,,,,Found,Found,Linux,chrome 59.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,
477,3667283,-25.0,136709.0,,,0.0,-5.0,,,,,100.0,NotFound,27.0,,Unknown,,225.0,,271.0,507.0,,,,,,,,New,NotFound,,chrome 67.0,,,,F,F,F,F,desktop,
478,3667292,-5.0,130633.0,,,19.0,-10.0,,,,,100.0,NotFound,27.0,-420.0,New,NotFound,166.0,17.0,321.0,472.0,,,,,,,,New,NotFound,iOS 11.4.0,mobile safari 11.0,32.0,2436x1125,match_status:2,T,F,F,F,mobile,iOS Device
479,3667293,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,3667294,-5.0,44961.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,-480.0,New,NotFound,166.0,13.0,144.0,144.0,,,,,,,,New,NotFound,iOS 11.3.0,mobile safari 11.0,32.0,1334x750,match_status:2,T,F,F,F,mobile,iOS Device
481,3667297,-5.0,39574.0,0.0,0.0,6.0,-9.0,,,0.0,0.0,100.0,NotFound,52.0,-420.0,Found,Found,166.0,13.0,280.0,266.0,,,,,,,,Found,Found,Windows 7,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
482,3667302,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,3667309,-45.0,883015.0,,,0.0,-5.0,,,,,100.0,NotFound,27.0,,New,NotFound,225.0,15.0,290.0,127.0,,,,,,,,New,NotFound,,firefox,,,,F,F,T,F,mobile,rv:60.0
484,3667322,-5.0,58109.0,0.0,0.0,0.0,-1.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,13.0,193.0,333.0,,,,,,,,Found,Found,Windows 7,chrome 67.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
485,3667324,-5.0,73809.0,,,-1.0,-4.0,,,0.0,0.0,94.73999786376952,NotFound,27.0,-300.0,New,NotFound,166.0,15.0,352.0,600.0,,,,,,,,Found,Found,iOS 11.4.0,mobile safari 11.0,32.0,2208x1242,match_status:2,T,F,F,T,mobile,iOS Device
486,3667325,-5.0,87703.0,,,0.0,-7.0,,,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,,529.0,222.0,,,,,,,,New,NotFound,Windows 10,chrome 67.0,24.0,1920x1200,match_status:2,T,F,T,F,desktop,Windows
487,3667336,-5.0,137358.0,,,0.0,-2.0,,,,,100.0,NotFound,27.0,-300.0,New,NotFound,166.0,,352.0,222.0,,,,,,,,New,NotFound,iOS 11.3.0,mobile safari 11.0,32.0,1334x750,match_status:2,T,F,F,F,mobile,iOS Device
488,3667345,0.0,1889.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,,215.0,368.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for desktop,24.0,1600x900,match_status:2,T,T,T,T,desktop,Trident/7.0
489,3667353,-25.0,215664.0,0.0,0.0,0.0,-9.0,,,0.0,0.0,100.0,NotFound,27.0,,Found,Found,225.0,,176.0,315.0,,,,,,,,Found,Found,,chrome 67.0,,,,F,F,T,F,desktop,
490,3667367,-25.0,149429.0,,,0.0,-9.0,,,0.0,0.0,95.16000366210938,NotFound,27.0,,New,NotFound,225.0,,176.0,315.0,,,,,,,,Found,Found,,chrome 67.0,,,,F,F,T,F,desktop,
491,3667385,-5.0,72002.0,,,3.0,-6.0,,,,,100.0,Found,27.0,-300.0,New,NotFound,166.0,15.0,303.0,368.0,,,,,,,,New,NotFound,iOS 11.2.5,mobile safari 11.0,32.0,2208x1242,match_status:2,T,F,F,T,mobile,iOS Device
492,3667412,-5.0,45809.0,-2.0,-6.0,22.0,-41.0,11.0,-46.0,-2.0,-6.0,100.0,NotFound,55.0,-480.0,Found,Found,166.0,13.0,410.0,222.0,397.0,14.0,IP_PROXY:TRANSPARENT,11.0,205.0,161.0,Found,Found,Found,Windows 7,chrome,24.0,1280x1024,match_status:2,T,T,T,T,desktop,Windows
493,3667417,-5.0,30731.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,410.0,277.0,,,,,,,,New,NotFound,Windows 10,chrome 66.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
494,3667429,-5.0,365700.0,0.0,0.0,3.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,307.0,100.0,,,,,,,,Found,Found,Windows 7,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
495,3667432,-25.0,173183.0,,,1.0,0.0,,,,,100.0,NotFound,27.0,,Unknown,,225.0,,427.0,563.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
496,3667458,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,3667462,-15.0,,,,,,,,,,,Found,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,3667464,-5.0,79489.0,,,6.0,-1.0,,,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,12.0,410.0,153.0,,,,,,,,New,NotFound,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Trident/7.0
499,3667468,-5.0,5103.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,15.0,542.0,533.0,,,,,,,,Found,Found,Windows 10,edge 17.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
500,3667471,-25.0,300046.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,,Unknown,,225.0,,427.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
501,3667472,-45.0,170309.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,27.0,,Found,Found,225.0,,153.0,340.0,,,,,,,,Found,Found,,chrome 67.0 for android,,,,F,F,T,F,mobile,HUAWEI VNS-L53 Build/HUAWEIVNS-L53
502,3667489,-20.0,486161.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,,Unknown,,225.0,,271.0,595.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
503,3667507,0.0,16593.0,,,8.0,-30.0,,,,,100.0,NotFound,,-480.0,New,NotFound,166.0,12.0,410.0,222.0,,,,,,,,New,NotFound,Windows 7,chrome 60.0,24.0,1920x1080,match_status:2,T,T,T,T,desktop,Windows
504,3667522,-5.0,127591.0,,,0.0,-1.0,,,,,100.0,Found,27.0,-480.0,New,NotFound,166.0,15.0,352.0,222.0,,,,,,,,New,NotFound,iOS 11.4.0,mobile safari 11.0,32.0,1334x750,match_status:2,T,F,F,F,mobile,iOS Device
505,3667539,-5.0,47588.0,0.0,0.0,2.0,-1.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,13.0,193.0,533.0,,,,,,,,Found,Found,Windows 7,chrome 67.0,24.0,1502x844,match_status:2,T,F,T,T,desktop,Windows
506,3667583,-5.0,241989.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,chrome 67.0,,,,F,F,T,F,desktop,Windows
507,3667588,-5.0,78375.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 67.0,,,,F,F,T,F,desktop,Windows
508,3667591,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,3667600,-5.0,54013.0,0.0,0.0,0.0,-10.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,15.0,100.0,549.0,,,,,,,,Found,Found,Windows 7,chrome 67.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
510,3667601,-15.0,89187.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,556.0,,,,,,,,New,NotFound,,chrome 65.0,,,,F,F,T,F,desktop,
511,3667605,-15.0,47713.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,556.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,
512,3667607,-15.0,42331.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,556.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,
513,3667612,-15.0,44379.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,556.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,
514,3667616,-20.0,71370.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,556.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,
515,3667621,-20.0,39548.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,556.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,
516,3667625,-20.0,49372.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,556.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,
517,3667628,-20.0,40636.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,556.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,
518,3667632,-20.0,50031.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,556.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,
519,3667638,-25.0,34452.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,556.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,
520,3667639,-20.0,39055.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,556.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,
